Id,Label,Id_class,MBI,MNDWI,NDVI,SAVI
0,Bareland,1,0.22267100000,-0.23727300000,0.13843200000,0.20763800000
0,Bareland,1,0.20034200000,-0.15019600000,0.07951330000,0.11926600000
0,Bareland,1,0.20429900000,-0.16189000000,0.07840380000,0.11760100000
0,Bareland,1,0.22566100000,-0.26904900000,0.14475800000,0.21712800000
0,Bareland,1,0.21898400000,-0.21609500000,0.11172000000,0.16757300000
0,Bareland,1,0.20621600000,-0.20850200000,0.12657200000,0.18985000000
0,Bareland,1,0.18122200000,-0.11994800000,0.04049320000,0.06073610000
0,Bareland,1,0.21853600000,-0.28452200000,0.21766600000,0.32648100000
0,Bareland,1,0.19197400000,-0.11726100000,0.07095570000,0.10642900000
0,Bareland,1,0.23014000000,-0.26159700000,0.12771500000,0.19156500000
0,Bareland,1,0.20644900000,-0.18708400000,0.08632100000,0.12947600000
0,Bareland,1,0.21699400000,-0.24567600000,0.10742100000,0.16112500000
0,Bareland,1,0.22664200000,-0.25444900000,0.13339300000,0.20008000000
0,Bareland,1,0.21968600000,-0.23953200000,0.11756400000,0.17633900000
0,Bareland,1,0.24299700000,-0.33787800000,0.20176000000,0.30262300000
0,Bareland,1,0.19732900000,-0.21213400000,0.14238700000,0.21356900000
0,Bareland,1,0.21182200000,-0.20559500000,0.10551300000,0.15826200000
0,Bareland,1,0.20820200000,-0.22334500000,0.12011000000,0.18015700000
0,Bareland,1,0.20016500000,-0.18180200000,0.10949800000,0.16424000000
0,Bareland,1,0.20787900000,-0.20751300000,0.12733600000,0.19099500000
0,Bareland,1,0.20190600000,-0.13449100000,0.10555300000,0.15832100000
0,Bareland,1,0.22685900000,-0.25840700000,0.12468900000,0.18702400000
0,Bareland,1,0.20351800000,-0.16657600000,0.08231040000,0.12346100000
0,Bareland,1,0.18218200000,0.00428633000,0.01771340000,0.02656880000
0,Bareland,1,0.21893300000,-0.18521900000,0.10514500000,0.15771100000
0,Bareland,1,0.19613000000,-0.13861100000,0.08663450000,0.12994600000
0,Bareland,1,0.16843900000,0.09784740000,-0.12372600000,-0.18556300000
0,Bareland,1,0.24718400000,-0.13683600000,0.06130710000,0.09194740000
0,Bareland,1,0.29972800000,-0.43733700000,0.25710700000,0.38562000000
0,Bareland,1,0.29979400000,-0.44968900000,0.21704700000,0.32554000000
0,Bareland,1,0.26696200000,-0.36220700000,0.23915400000,0.35869900000
0,Bareland,1,0.17964100000,0.03657780000,-0.03379500000,-0.05068550000
0,Bareland,1,0.25319800000,-0.41417300000,0.29664800000,0.44492900000
0,Bareland,1,0.26547200000,-0.40899500000,0.26763600000,0.40141100000
0,Bareland,1,0.26082000000,-0.38740700000,0.25846200000,0.38765000000
0,Bareland,1,0.25325000000,-0.36920900000,0.24911300000,0.37362500000
0,Bareland,1,0.25634400000,-0.41273300000,0.30306100000,0.45454500000
0,Bareland,1,0.27616400000,-0.37507600000,0.24167000000,0.36246500000
0,Bareland,1,0.28519000000,-0.39672600000,0.24607600000,0.36907300000
0,Bareland,1,0.28721800000,-0.39717400000,0.22222200000,0.33329800000
0,Bareland,1,0.27954800000,-0.37041500000,0.23012400000,0.34514700000
0,Bareland,1,0.29023600000,-0.39980300000,0.23576900000,0.35361300000
0,Bareland,1,0.28876200000,-0.39792900000,0.25996800000,0.38992000000
0,Bareland,1,0.33470900000,-0.46591800000,0.20786500000,0.31177200000
0,Bareland,1,0.26095200000,-0.40203000000,0.35391200000,0.53082400000
0,Bareland,1,0.24746200000,-0.41678200000,0.40729400000,0.61088900000
0,Bareland,1,0.27850300000,-0.38605500000,0.22964500000,0.34443800000
0,Bareland,1,0.27300900000,-0.41997800000,0.33812200000,0.50714100000
0,Bareland,1,0.27368100000,-0.39348700000,0.27381800000,0.41069100000
0,Bareland,1,0.28981200000,-0.37431000000,0.17993300000,0.26987700000
0,Bareland,1,0.29741100000,-0.42181200000,0.23651100000,0.35473700000
0,Bareland,1,0.27440300000,-0.40909100000,0.29886600000,0.44826100000
0,Bareland,1,0.28624400000,-0.41657500000,0.26065500000,0.39094800000
0,Bareland,1,0.28639000000,-0.41830400000,0.27210100000,0.40811600000
0,Bareland,1,0.29280800000,-0.41749000000,0.27359700000,0.41036200000
0,Bareland,1,0.25054000000,-0.38704600000,0.36842100000,0.55258300000
0,Bareland,1,0.28582000000,-0.40999500000,0.30050100000,0.45071300000
0,Bareland,1,0.27974600000,-0.42560300000,0.30821400000,0.46228200000
0,Bareland,1,0.27158800000,-0.41400900000,0.32403000000,0.48600500000
0,Bareland,1,0.29792800000,-0.44736100000,0.24116300000,0.36171400000
0,Bareland,1,0.29012700000,-0.43734000000,0.22438600000,0.33655100000
0,Bareland,1,0.28577100000,-0.41637100000,0.22399600000,0.33596700000
0,Bareland,1,0.28604800000,-0.42717300000,0.22801800000,0.34199900000
0,Bareland,1,0.28860000000,-0.44650300000,0.22560100000,0.33837200000
0,Bareland,1,0.29501100000,-0.44390400000,0.23014300000,0.34518400000
0,Bareland,1,0.29116600000,-0.43064200000,0.22332300000,0.33495700000
0,Bareland,1,0.29268500000,-0.44504300000,0.27389800000,0.41081300000
0,Bareland,1,0.29709900000,-0.44367200000,0.25705300000,0.38554600000
0,Bareland,1,0.30370200000,-0.45671700000,0.23275700000,0.34911000000
0,Bareland,1,0.29957100000,-0.45018600000,0.25855100000,0.38779100000
0,Bareland,1,0.29008800000,-0.43137300000,0.25125600000,0.37684800000
0,Bareland,1,0.27660000000,-0.42467200000,0.29840200000,0.44756200000
